brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Volkswagen,T1,,2,0,0.00%,Nearly Unique,5,0,5
Volkswagen,T2,,70,70,0.00%,Very Rare,5,65,75
Volkswagen,T3,,3742,3740,0.24%,Uncommon,25,3715,3765
Volkswagen,T3,,1695,1690,0.11%,Scarce,25,1665,1715
Volkswagen,T4,,1046,1040,0.06%,Scarce,25,1015,1065
Volkswagen,T5,,3,0,0.00%,Nearly Unique,5,0,5
Volkswagen,Taro,,184,180,0.01%,Very Rare,25,155,205
Volkswagen,Tiguan,,1,0,0.00%,Unique,5,0,5
Volkswagen,Touareg,,2,0,0.00%,Nearly Unique,5,0,5
Volkswagen,Transporter,,4363,4360,0.28%,Uncommon,25,4335,4385
Volkswagen,Type 3,,1,0,0.00%,Unique,5,0,5
Volkswagen,Vento,,31,30,0.00%,Extremely Rare,5,25,35
Volkswagen,,,4823,4820,0.31%,Uncommon,25,4795,4845
Volvo,12,,15,15,0.00%,Nearly Unique,5,10,20
Volvo,21,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,50,,1,0,0.00%,Unique,5,0,5
Volvo,60,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,88,,11,10,0.00%,Nearly Unique,5,5,15
Volvo,90,,22,20,0.00%,Extremely Rare,5,15,25
Volvo,120,,12,10,0.00%,Nearly Unique,5,5,15
Volvo,121,,224,220,0.01%,Very Rare,25,195,245
Volvo,122,,231,230,0.01%,Very Rare,25,205,255
Volvo,122.5,,4,0,0.00%,Nearly Unique,5,0,5
Volvo,126,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,140,,11,10,0.00%,Nearly Unique,5,5,15
Volvo,142,,456,455,0.03%,Rare,25,430,480
Volvo,143,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,144,,3882,3880,0.25%,Uncommon,25,3855,3905
Volvo,145,,459,455,0.03%,Rare,25,430,480
Volvo,150,,6,5,0.00%,Nearly Unique,5,0,10
Volvo,164,,127,125,0.01%,Very Rare,25,100,150
Volvo,180,,6,5,0.00%,Nearly Unique,5,0,10
Volvo,240,,2643,2640,0.17%,Scarce,25,2615,2665
Volvo,242,,332,330,0.02%,Rare,25,305,355
Volvo,244,,16904,16900,1.09%,Common,100,16800,17000
Volvo,245,,3555,3550,0.23%,Uncommon,25,3525,3575
Volvo,246,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,260,,4,0,0.00%,Nearly Unique,5,0,5
Volvo,262,,17,15,0.00%,Nearly Unique,5,10,20
Volvo,264,,1598,1590,0.10%,Scarce,25,1565,1615
Volvo,265,,210,210,0.01%,Very Rare,25,185,235
Volvo,340,,46,45,0.00%,Very Rare,5,40,50
Volvo,343,,148,145,0.01%,Very Rare,25,120,170
Volvo,345,,68,65,0.00%,Very Rare,5,60,70
Volvo,360,,82,80,0.01%,Very Rare,5,75,85
Volvo,370,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,380,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,385,,1,0,0.00%,Unique,5,0,5
Volvo,389,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,402,,5,5,0.00%,Nearly Unique,5,0,10
Volvo,440,,80,80,0.01%,Very Rare,5,75,85
Volvo,445,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,460,,219,215,0.01%,Very Rare,25,190,240
Volvo,480,,9,5,0.00%,Nearly Unique,5,0,10
Volvo,540,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,570,,1,0,0.00%,Unique,5,0,5
Volvo,600,,15,15,0.00%,Nearly Unique,5,10,20
Volvo,604,,1,0,0.00%,Unique,5,0,5
Volvo,609,,1,0,0.00%,Unique,5,0,5
Volvo,618,,8,5,0.00%,Nearly Unique,5,0,10
Volvo,646,,1,0,0.00%,Unique,5,0,5
Volvo,650,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,720,,8,5,0.00%,Nearly Unique,5,0,10
Volvo,740,,2900,2900,0.19%,Scarce,25,2875,2925
Volvo,744,,5,5,0.00%,Nearly Unique,5,0,10
Volvo,745,,18,15,0.00%,Nearly Unique,5,10,20
Volvo,760,,1253,1250,0.08%,Scarce,25,1225,1275
Volvo,780,,7,5,0.00%,Nearly Unique,5,0,10
Volvo,850,,624,620,0.04%,Very Scarce,25,595,645
Volvo,940,,873,870,0.06%,Very Scarce,25,845,895
Volvo,944,,5,5,0.00%,Nearly Unique,5,0,10
Volvo,945,,7,5,0.00%,Nearly Unique,5,0,10
Volvo,953,,1,0,0.00%,Unique,5,0,5
Volvo,960,,613,610,0.04%,Very Scarce,25,585,635
Volvo,965,,6,5,0.00%,Nearly Unique,5,0,10
Volvo,1020,,18,15,0.00%,Nearly Unique,5,10,20
Volvo,1023,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,1025,,1,0,0.00%,Unique,5,0,5
Volvo,1033,,9,5,0.00%,Nearly Unique,5,0,10
Volvo,1220,,20,20,0.00%,Extremely Rare,5,15,25
Volvo,1233,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,1245,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,1600,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,1800,,13,10,0.00%,Nearly Unique,5,5,15
Volvo,4500,,10,10,0.00%,Nearly Unique,5,5,15
Volvo,6104,,1,0,0.00%,Unique,5,0,5
Volvo,240Gl,,18,15,0.00%,Nearly Unique,5,10,20
Volvo,A,,25,25,0.00%,Extremely Rare,5,20,30
Volvo,B,,5,5,0.00%,Nearly Unique,5,0,10
Volvo,BM,,13,10,0.00%,Nearly Unique,5,5,15
Volvo,Bmel,,1,0,0.00%,Unique,5,0,5
Volvo,C,,33,30,0.00%,Extremely Rare,5,25,35
Volvo,D,,1,0,0.00%,Unique,5,0,5
Volvo,DH,,1,0,0.00%,Unique,5,0,5
Volvo,DL,,9,5,0.00%,Nearly Unique,5,0,10
Volvo,E,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,E6,,1,0,0.00%,Unique,5,0,5
Volvo,EC,,4,0,0.00%,Nearly Unique,5,0,5
Volvo,EGS,,1,0,0.00%,Unique,5,0,5
Volvo,Excavators,,1,0,0.00%,Unique,5,0,5
Volvo,F,,230,230,0.01%,Very Rare,25,205,255
Volvo,GL,,7,5,0.00%,Nearly Unique,5,0,10
Volvo,GLE,,10,10,0.00%,Nearly Unique,5,5,15
Volvo,GLT,,1,0,0.00%,Unique,5,0,5
Volvo,GM,,1,0,0.00%,Unique,5,0,5
Volvo,Kombi,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,L,,71,70,0.00%,Very Rare,5,65,75
Volvo,M,,1,0,0.00%,Unique,5,0,5
Volvo,ML,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,N,,171,170,0.01%,Very Rare,25,145,195
Volvo,NL,,25,25,0.00%,Extremely Rare,5,20,30
Volvo,Nl12,,22,20,0.00%,Extremely Rare,5,15,25
Volvo,P,,9,5,0.00%,Nearly Unique,5,0,10
Volvo,PL,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,S,,1094,1090,0.07%,Scarce,25,1065,1115
Volvo,T,,11,10,0.00%,Nearly Unique,5,5,15
Volvo,T1,,1,0,0.00%,Unique,5,0,5
Volvo,Turbo,,5,5,0.00%,Nearly Unique,5,0,10
Volvo,V,,171,170,0.01%,Very Rare,25,145,195
Volvo,VAN,,3,0,0.00%,Nearly Unique,5,0,5
Volvo,XC,,2,0,0.00%,Nearly Unique,5,0,5
Volvo,,,351,350,0.02%,Rare,25,325,375
Willys,Aero,,1,0,0.00%,Unique,5,0,5
Yamaha,2,,6,5,0.00%,Nearly Unique,5,0,10
Yamaha,3,,12,10,0.00%,Nearly Unique,5,5,15
Yamaha,27,,38,35,0.00%,Extremely Rare,5,30,40
Yamaha,49,,66,65,0.00%,Very Rare,5,60,70
Yamaha,50,,1139,1130,0.07%,Scarce,25,1105,1155
Yamaha,70,,2,0,0.00%,Nearly Unique,5,0,5
Yamaha,75,,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,80,,106,105,0.01%,Very Rare,25,80,130
Yamaha,90,,107,105,0.01%,Very Rare,25,80,130
Yamaha,100,,196,195,0.01%,Very Rare,25,170,220
Yamaha,115,,33,30,0.00%,Extremely Rare,5,25,35
Yamaha,120,,1,0,0.00%,Unique,5,0,5
Yamaha,124,,1,0,0.00%,Unique,5,0,5
Yamaha,125,,592,590,0.04%,Very Scarce,25,565,615
Yamaha,135,,25,25,0.00%,Extremely Rare,5,20,30
Yamaha,150,,10,10,0.00%,Nearly Unique,5,5,15
Yamaha,175,,9,5,0.00%,Nearly Unique,5,0,10
Yamaha,200,,72,70,0.00%,Very Rare,5,65,75
Yamaha,225,,15,15,0.00%,Nearly Unique,5,10,20
Yamaha,250,,162,160,0.01%,Very Rare,25,135,185
Yamaha,350,,4,0,0.00%,Nearly Unique,5,0,5
Yamaha,400,,70,70,0.00%,Very Rare,5,65,75
Yamaha,500,,73,70,0.00%,Very Rare,5,65,75
Yamaha,550,,6,5,0.00%,Nearly Unique,5,0,10
Yamaha,600,,62,60,0.00%,Very Rare,5,55,65
Yamaha,650,,15,15,0.00%,Nearly Unique,5,10,20
Yamaha,660,,11,10,0.00%,Nearly Unique,5,5,15
Yamaha,750,,98,95,0.01%,Very Rare,5,90,100
Yamaha,850,,19,15,0.00%,Nearly Unique,5,10,20
Yamaha,900,,1,0,0.00%,Unique,5,0,5
Yamaha,1000,,91,90,0.01%,Very Rare,5,85,95
Yamaha,1100,,17,15,0.00%,Nearly Unique,5,10,20
Yamaha,1200,,18,15,0.00%,Nearly Unique,5,10,20
Yamaha,1300,,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,8022,,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,1YU,,4,0,0.00%,Nearly Unique,5,0,5
Yamaha,2JA,,38,35,0.00%,Extremely Rare,5,30,40
Yamaha,4A,,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,Active,,122,120,0.01%,Very Rare,25,95,145
Yamaha,Aprio,,15309,15300,0.96%,Common,100,15200,15400
Yamaha,Artistic,,28,25,0.00%,Extremely Rare,5,20,30
Yamaha,Axis,,600,600,0.04%,Very Scarce,25,575,625
Yamaha,Beluga,,918,915,0.06%,Very Scarce,25,890,940
Yamaha,Bety,,4,0,0.00%,Nearly Unique,5,0,5
Yamaha,Boxin,,16,15,0.00%,Nearly Unique,5,10,20
Yamaha,BW,,49,45,0.00%,Very Rare,5,40,50
Yamaha,BWS,,227,225,0.01%,Very Rare,25,200,250
Yamaha,Champ,,4310,4310,0.27%,Uncommon,25,4285,4335
Yamaha,Cute,,6,5,0.00%,Nearly Unique,5,0,10
Yamaha,CX,,11,10,0.00%,Nearly Unique,5,5,15
Yamaha,Cygnus,,3894,3890,0.25%,Uncommon,25,3865,3915
Yamaha,DAX,,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,Doche Jog,,2,0,0.00%,Nearly Unique,5,0,5
Yamaha,Dragstar,,39,35,0.00%,Extremely Rare,5,30,40
Yamaha,DT,,125,125,0.01%,Very Rare,25,100,150
Yamaha,Fj 1200,,6,5,0.00%,Nearly Unique,5,0,10
Yamaha,FZ,,29,25,0.00%,Extremely Rare,5,20,30
Yamaha,FZR,,368,365,0.02%,Rare,25,340,390
Yamaha,FZX,,17,15,0.00%,Nearly Unique,5,10,20
